date,spx,dax,ftse,nikkei
2006-02-13,1262.855547,5756.33,5793.51,15877.66
2006-02-14,1275.530069,5763.4,5792.29,16184.87
2006-02-15,1280.001608,5764.37,5791.46,15932.83
2006-02-16,1289.381297,5789.25,5828.88,16043.67
2006-02-17,1287.2426,5795.48,5846.17,15713.45
2006-02-20,1287.2426,5793.95,5862.96,15437.93
2006-02-21,1283.025616,5801.04,5857.66,15894.94
2006-02-22,1292.670981,5862.06,5872.39,15781.78
2006-02-23,1287.789308,5857.88,5836.04,16096.1
2006-02-24,1289.430848,5870.79,5860.49,16101.91
2006-02-27,1294.121745,5915.15,5875.86,16192.95
2006-02-28,1280.664314,5796.04,5791.54,16205.43
2006-03-01,1291.242358,5866.61,5844.07,15964.46
2006-03-02,1289.140817,5783.49,5832.98,15909.76
2006-03-03,1287.231233,5721.46,5858.69,15663.34
2006-03-06,1278.257967,5754.06,5897.82,15901.16
2006-03-07,1275.87781,5739.28,5857.37,15726.02
2006-03-08,1278.474817,5673.36,5812.94,15627.49
2006-03-09,1272.233081,5732.22,5855.89,16036.91
2006-03-10,1281.576688,5804.92,5907.87,16115.63
2006-03-13,1284.133188,5855.16,5952.84,16361.51
2006-03-14,1297.478463,5870.88,5950.59,16238.36
2006-03-15,1303.023188,5898.48,5965.06,16319.04
2006-03-16,1305.332225,5897.79,5993.25,16096.21
2006-03-17,1307.250563,5882.38,5999.41,16339.73
2006-03-20,1305.08412,5902.79,5991.73,16624.8
2006-03-21,1297.23319,5911.86,5991.25,16624.8
2006-03-22,1305.041317,5932.31,6007.46,16495.48
2006-03-23,1301.673521,5947.11,5990.06,16489.37
2006-03-24,1302.953483,5973.14,6036.27,16560.87
2006-03-27,1301.605146,5912.26,5972.18,16650.1
2006-03-28,1293.225374,5890.63,5935.68,16690.24
2006-03-29,1302.892897,5914.78,5959.22,16938.41
2006-03-30,1300.247441,5984.19,6015.25,17045.34
2006-03-31,1294.827842,5970.08,5964.57,17059.66
2006-04-03,1297.812816,6024.05,6024.28,17333.31
2006-04-04,1305.934982,6013.85,6004.69,17292.91
2006-04-05,1311.558409,6029.2,6044.09,17243.98
2006-04-06,1309.041661,6031.39,6045.65,17489.33
2006-04-07,1295.498828,5952.92,6026.11,17563.37
2006-04-10,1296.604677,6003.4,6066.98,17456.58
2006-04-11,1286.574749,5908.47,6016.49,17418.13
2006-04-12,1288.124914,5901.25,6000.84,17162.55
2006-04-13,1289.11801,5918.57,6029.37,17199.15
2006-04-14,1289.11801,5918.57,6029.37,17233.82
2006-04-17,1285.330706,5918.57,6029.37,17000.36
2006-04-18,1307.645139,5902.58,6044.13,17232.86
2006-04-19,1309.930605,5993.76,6089.77,17350.12
2006-04-20,1311.456431,6063.28,6081.41,17317.53
2006-04-21,1311.283581,6094.75,6132.74,17403.96
2006-04-24,1308.112958,6079.09,6098.71,16914.4
2006-04-25,1301.741427,6078.8,6086.62,16970.29
2006-04-26,1305.406253,6107.12,6104.34,17055.93
2006-04-27,1309.717321,6067.74,6060.03,17114.54
2006-04-28,1310.611964,6009.89,6023.14,16906.23
2006-05-01,1305.193331,6009.89,6023.14,16925.71
2006-05-02,1313.210855,6051.29,6082.07,17153.77
2006-05-03,1307.849468,5968.96,6010.02,17153.77
2006-05-04,1312.252511,6039.32,6036.89,17153.77
2006-05-05,1325.76084,6113.29,6091.74,17153.77
2006-05-08,1324.662795,6127.98,6067.1,17291.67
2006-05-09,1325.139962,6140.72,6105.64,17190.91
2006-05-10,1322.852002,6118.38,6083.39,16951.93
2006-05-11,1305.924323,6054.72,6042.03,16862.14
2006-05-12,1291.239213,5916.28,5912.11,16601.78
2006-05-15,1294.503783,5857.03,5841.27,16486.91
2006-05-16,1292.08137,5851.92,5846.18,16158.42
2006-05-17,1270.321522,5652.72,5675.49,16307.67
2006-05-18,1261.81259,5666.07,5671.59,16087.18
2006-05-19,1267.030373,5672.28,5657.37,16155.45
2006-05-22,1262.071508,5546.24,5532.72,15857.87
2006-05-23,1256.580898,5678.49,5678.71,15599.2
2006-05-24,1258.565418,5587.23,5587.06,15907.2
2006-05-25,1272.880582,5706.06,5677.7,15693.75
2006-05-26,1280.160865,5788.36,5791.0,15970.76
2006-05-29,1280.160865,5755.02,5791.0,15915.68
2006-05-30,1259.841491,5622.43,5652.02,15859.45
2006-05-31,1270.089862,5692.86,5723.81,15467.33
2006-06-01,1285.713778,5707.59,5749.69,15503.74
2006-06-02,1288.218224,5687.04,5764.62,15789.31
2006-06-05,1265.285877,5621.19,5762.13,15668.31
2006-06-06,1263.84894,5502.81,5669.79,15384.86
2006-06-07,1256.153217,5543.93,5706.29,15096.01
2006-06-08,1257.927744,5383.28,5562.94,14633.03
2006-06-09,1252.298212,5464.08,5655.2,14750.84
2006-06-12,1236.404115,5395.55,5620.86,14833.01
2006-06-13,1223.692762,5292.14,5519.63,14218.6
2006-06-14,1230.043122,5305.99,5506.82,14309.56
2006-06-15,1256.163492,5422.22,5619.28,14470.76
2006-06-16,1251.544302,5376.01,5597.44,14879.34
2006-06-19,1240.137683,5439.23,5626.09,14860.35
2006-06-20,1240.123972,5493.61,5658.19,14648.41
2006-06-21,1252.204709,5503.41,5665.03,14644.26
2006-06-22,1245.597203,5533.42,5684.08,15135.69
2006-06-23,1244.504377,5529.74,5692.14,15124.04
2006-06-26,1250.561201,5514.63,5681.24,15152.4
2006-06-27,1239.201846,5459.15,5652.25,15171.81
2006-06-28,1246.003181,5456.87,5678.58,14886.11
2006-06-29,1272.867259,5581.67,5791.48,15121.15
2006-06-30,1270.204381,5683.31,5833.42,15505.18
2006-07-03,1280.188915,5712.69,5884.44,15571.62
2006-07-04,1280.188915,5729.01,5883.53,15638.5
2006-07-05,1270.905336,5625.63,5826.68,15523.94
2006-07-06,1274.081894,5695.47,5890.03,15321.4
2006-07-07,1265.476453,5681.85,5888.86,15307.61
2006-07-10,1267.337493,5706.32,5896.9,15552.81
2006-07-11,1272.522945,5616.04,5857.3,15473.82
2006-07-12,1258.601649,5637.82,5860.56,15249.32
2006-07-13,1242.288901,5527.29,5765.02,15097.95
2006-07-14,1236.199088,5422.22,5707.62,14845.24
2006-07-17,1234.489977,5416.96,5700.97,14845.24
2006-07-18,1236.863939,5396.85,5681.7,14437.24
2006-07-19,1259.81245,5539.29,5777.96,14500.26
2006-07-20,1249.133562,5545.82,5770.88,14946.84
2006-07-21,1240.291121,5451.01,5719.74,14821.26
2006-07-24,1260.909767,5578.05,5833.87,14794.5
2006-07-25,1268.879656,5565.76,5851.16,15005.24
2006-07-26,1268.399942,5583.1,5877.1,14884.07
2006-07-27,1263.197017,5659.07,5929.49,15179.78
2006-07-28,1278.545332,5705.42,5974.92,15342.87
2006-07-31,1276.660352,5681.97,5928.33,15456.81
2006-08-01,1270.917486,5596.74,5880.84,15440.91
2006-08-02,1278.549078,5680.82,5932.11,15464.29
2006-08-03,1280.269016,5640.03,5838.35,15470.37
2006-08-04,1279.362458,5723.03,5889.4,15499.18
2006-08-07,1275.765579,5626.67,5828.8,15154.06
2006-08-08,1271.47896,5651.92,5818.09,15464.66
2006-08-09,1265.9495,5702.81,5860.47,15656.59
2006-08-10,1271.808196,5630.96,5823.38,15630.91
2006-08-11,1266.743105,5628.37,5820.13,15565.02
2006-08-14,1268.21387,5692.0,5870.87,15857.11
2006-08-15,1285.577743,5776.8,5897.88,15816.19
2006-08-16,1295.426182,5812.94,5896.6,16071.36
2006-08-17,1297.477683,5833.51,5900.42,16020.84
2006-08-18,1302.303994,5817.02,5903.36,16105.98
2006-08-21,1297.52336,5794.83,5915.24,15969.04
2006-08-22,1298.822011,5818.41,5902.64,16181.17
2006-08-23,1292.993141,5775.54,5860.04,16163.03
2006-08-24,1296.063658,5814.08,5869.09,15960.62
2006-08-25,1295.087692,5811.47,5878.59,15938.66
2006-08-28,1301.784495,5854.99,5878.59,15762.59
2006-08-29,1304.280672,5847.02,5888.28,15890.56
2006-08-30,1304.266244,5867.53,5929.34,15872.02
2006-08-31,1303.81846,5859.57,5906.13,16140.76
2006-09-01,1311.011036,5876.54,5949.15,16134.25
2006-09-04,1311.011036,5909.72,5986.64,16358.07
2006-09-05,1313.248098,5884.07,5981.69,16385.96
2006-09-06,1300.259374,5813.06,5929.27,16284.09
2006-09-07,1294.015254,5773.72,5858.12,16012.41
2006-09-08,1298.918595,5795.26,5879.27,16080.46
2006-09-11,1299.541667,5798.46,5850.77,15794.38
2006-09-12,1313.113972,5873.85,5895.48,15719.34
2006-09-13,1318.067398,5906.12,5892.15,15750.05
2006-09-14,1316.283472,5907.37,5877.22,15942.39
2006-09-15,1319.865463,5937.87,5877.01,15866.93
2006-09-18,1321.18304,5926.33,5890.25,15866.93
2006-09-19,1318.309422,5873.46,5831.79,15874.28
2006-09-20,1325.175051,5954.38,5866.23,15718.67
2006-09-21,1318.033134,5962.03,5896.73,15834.23
2006-09-22,1314.777314,5883.32,5822.28,15634.67
2006-09-25,1326.372003,5901.66,5798.31,15633.81
2006-09-26,1336.342782,5960.63,5873.55,15557.45
2006-09-27,1336.590723,5989.71,5930.14,15947.87
2006-09-28,1339.146065,5989.16,5971.34,16024.85
2006-09-29,1335.846993,6004.33,5960.81,16127.58
2006-10-02,1331.323441,5999.46,5957.83,16254.29
2006-10-03,1334.114194,5992.22,5937.09,16242.09
2006-10-04,1350.217496,6046.37,5966.5,16082.55
2006-10-05,1353.217635,6075.28,6004.52,16449.33
2006-10-06,1349.583479,6085.82,6001.19,16436.06
2006-10-09,1350.661706,6084.4,6030.88,16436.06
2006-10-10,1353.420563,6117.71,6072.69,16477.25
2006-10-11,1349.9535,6119.45,6073.51,16400.57
2006-10-12,1362.827417,6160.28,6121.28,16368.81
2006-10-13,1365.615257,6173.68,6157.31,16536.54
2006-10-16,1369.054694,6186.54,6172.37,16692.76
2006-10-17,1364.048468,6115.1,6108.62,16611.59
2006-10-18,1365.961859,6182.78,6150.39,16653.0
2006-10-19,1366.962018,6177.42,6155.97,16551.36
2006-10-20,1368.598169,6202.82,6155.19,16651.63
2006-10-23,1377.022989,6242.91,6166.13,16788.82
2006-10-24,1377.37504,6247.52,6182.51,16780.47
2006-10-25,1382.22466,6264.92,6214.55,16699.3
2006-10-26,1389.084849,6284.19,6184.82,16811.6
2006-10-27,1377.339555,6262.54,6160.88,16669.07
2006-10-30,1377.928805,6258.19,6126.79,16351.85
2006-10-31,1377.942572,6268.92,6129.22,16399.39
2006-11-01,1367.806672,6291.9,6149.62,16375.26
2006-11-02,1367.342067,6223.33,6149.28,16350.02
2006-11-03,1364.296879,6241.15,6148.13,16350.02
2006-11-06,1379.783126,6330.65,6224.54,16364.76
2006-11-07,1382.843126,6361.96,6243.96,16393.41
2006-11-08,1385.716966,6349.26,6238.99,16215.74
2006-11-09,1378.334096,6358.68,6231.53,16198.57
2006-11-10,1380.897243,6357.77,6208.41,16112.43
2006-11-13,1384.419685,6393.73,6194.18,16022.49
2006-11-14,1393.219568,6387.38,6186.63,16289.55
2006-11-15,1396.570858,6430.89,6229.79,16243.47
2006-11-16,1399.762548,6443.02,6254.85,16163.87
2006-11-17,1401.203907,6412.36,6192.04,16091.73
2006-11-20,1400.49983,6452.33,6204.52,15725.94
2006-11-21,1402.814064,6460.39,6202.62,15734.14
2006-11-22,1406.091088,6476.13,6160.28,15914.23
2006-11-23,1406.091088,6475.25,6139.99,15914.23
2006-11-24,1400.947288,6411.96,6122.07,15734.6
2006-11-27,1381.904191,6298.17,6050.08,15885.38
2006-11-28,1386.724362,6281.68,6025.91,15855.26
2006-11-29,1399.484216,6363.8,6084.36,16076.2
2006-11-30,1400.634364,6309.19,6048.85,16274.33
2006-12-01,1396.713043,6241.13,6021.54,16321.78
2006-12-04,1409.118741,6295.23,6050.43,16303.59
2006-12-05,1414.757957,6372.8,6086.42,16265.76
2006-12-06,1412.899694,6369.51,6090.35,16371.28
2006-12-07,1407.290325,6413.03,6131.48,16473.36
2006-12-08,1409.842706,6427.41,6152.44,16417.82
2006-12-11,1413.038248,6469.42,6159.77,16527.99
2006-12-12,1411.559986,6476.17,6156.4,16637.78
2006-12-13,1413.21426,6520.77,6192.46,16692.93
2006-12-14,1425.485673,6552.58,6227.96,16829.2
2006-12-15,1427.085767,6588.83,6260.02,16914.31
2006-12-18,1422.476576,6597.25,6247.43,16962.11
2006-12-19,1425.551434,6553.51,6203.95,16776.88
2006-12-20,1423.526156,6586.91,6198.59,17011.04
2006-12-21,1418.304226,6573.96,6183.7,17047.83
2006-12-22,1410.764768,6503.13,6189.97,17104.96
2006-12-25,1410.764768,6503.13,6189.97,17092.89
2006-12-26,1416.903986,6503.13,6189.97,17169.19
2006-12-27,1426.835837,6608.86,6245.24,17223.15
2006-12-28,1424.725544,6611.81,6240.95,17224.81
2006-12-29,1418.300486,6596.92,6220.81,17225.83
2007-01-01,1418.300486,6596.92,6220.81,17225.83
2007-01-02,1418.300486,6681.13,6310.93,17225.83
2007-01-03,1416.60204,6691.32,6319.01,17225.83
2007-01-04,1418.341193,6674.4,6286.96,17353.67
2007-01-05,1409.707052,6593.09,6220.12,17091.59
2007-01-08,1412.842838,6607.59,6194.16,17091.59
2007-01-09,1412.113612,6614.37,6196.14,17237.77
2007-01-10,1414.849926,6566.56,6160.68,16942.4
2007-01-11,1423.824986,6687.3,6230.07,16838.17
2007-01-12,1430.732619,6705.17,6239.01,17057.01
2007-01-15,1430.732619,6731.74,6263.46,17209.92
2007-01-16,1431.902848,6716.82,6215.66,17202.46
2007-01-17,1430.618701,6701.7,6204.46,17261.35
2007-01-18,1426.368554,6689.62,6210.27,17370.93
2007-01-19,1430.503613,6747.17,6237.19,17310.44
2007-01-22,1422.954953,6687.31,6218.43,17424.18
2007-01-23,1427.988746,6678.93,6227.61,17408.57
2007-01-24,1440.131307,6748.37,6314.79,17507.4
2007-01-25,1423.903619,6719.58,6269.26,17458.3
2007-01-26,1422.182399,6690.34,6228.04,17421.93
2007-01-29,1420.620938,6726.01,6239.88,17470.46
2007-01-30,1428.818801,6788.23,6241.96,17490.19
2007-01-31,1438.242887,6789.11,6203.09,17383.42
2007-02-01,1445.944488,6851.28,6282.23,17519.5
2007-02-02,1448.390177,6885.76,6310.92,17547.11
2007-02-05,1446.987398,6874.06,6317.9,17344.8
2007-02-06,1447.996971,6875.7,6346.26,17406.86
2007-02-07,1450.015787,6915.56,6369.47,17292.32
2007-02-08,1448.306941,6876.73,6346.39,17292.48
2007-02-09,1438.06104,6911.11,6382.84,17504.33
2007-02-12,1433.371895,6859.45,6353.46,17504.33
2007-02-13,1444.262885,6895.34,6381.76,17621.45
2007-02-14,1455.301114,6961.18,6421.21,17752.64
2007-02-15,1456.812462,6958.62,6433.32,17897.23
2007-02-16,1455.537998,6957.07,6419.53,17875.65
2007-02-19,1455.537998,6987.08,6444.44,17940.09
2007-02-20,1459.684218,6982.91,6412.33,17939.12
2007-02-21,1457.62767,6941.66,6357.07,17913.21
2007-02-22,1456.38138,6973.73,6380.94,18108.79
2007-02-23,1451.194,6992.58,6401.49,18188.42
2007-02-26,1449.374751,7027.59,6434.7,18215.35
2007-02-27,1399.042264,6819.65,6286.08,18119.92
2007-02-28,1406.819009,6715.44,6171.47,17604.12
2007-03-01,1403.166934,6640.24,6116.04,17453.51
2007-03-02,1387.165658,6603.32,6116.24,17217.93
2007-03-05,1374.122438,6534.57,6058.65,16642.25
2007-03-06,1395.408124,6595.0,6138.54,16844.5
2007-03-07,1391.967131,6617.75,6156.49,16764.62
2007-03-08,1401.891859,6713.23,6227.69,17090.31
2007-03-09,1402.846423,6716.52,6245.23,17164.04
2007-03-12,1406.601496,6715.49,6233.28,17292.39
2007-03-13,1377.95005,6623.99,6161.15,17178.84
2007-03-14,1387.17148,6447.7,6000.71,16676.89
2007-03-15,1392.27916,6585.47,6133.22,16860.39
2007-03-16,1386.945078,6579.87,6130.6,16744.15
2007-03-19,1402.058357,6671.41,6189.36,17009.55
2007-03-20,1410.93626,6700.29,6220.26,17163.2
2007-03-21,1435.042497,6712.06,6256.77,17163.2
2007-03-22,1434.536503,6856.96,6318.03,17419.2
2007-03-23,1436.11257,6856.96,6339.38,17480.61
2007-03-26,1437.496237,6828.82,6291.94,17521.96
2007-03-27,1428.609294,6858.34,6292.59,17365.05
2007-03-28,1417.227987,6816.89,6267.21,17254.73
2007-03-29,1422.531866,6897.08,6324.18,17263.94
2007-03-30,1420.863768,6917.03,6308.03,17287.65
2007-04-02,1424.55413,6937.17,6315.53,17028.41
2007-04-03,1437.774169,7045.56,6366.11,17244.05
2007-04-04,1439.366164,7073.91,6364.7,17544.09
2007-04-05,1443.75557,7099.91,6397.34,17491.42
2007-04-06,1443.75557,7099.91,6397.34,17484.78
2007-04-09,1444.608514,7099.91,6397.34,17743.76
2007-04-10,1448.38665,7166.67,6417.77,17664.69
2007-04-11,1438.871418,7152.83,6413.25,17670.07
2007-04-12,1447.802338,7142.95,6416.37,17540.42
2007-04-13,1452.845773,7212.07,6462.43,17363.95
2007-04-16,1468.473596,7212.07,6516.22,17628.3
2007-04-17,1471.480978,7348.83,6497.78,17527.45
2007-04-18,1472.503465,7282.34,6449.36,17667.33
2007-04-19,1470.733962,7242.73,6440.57,17371.97
2007-04-20,1484.350385,7242.73,6486.75,17452.62
2007-04-23,1480.931383,7335.62,6479.71,17455.37
2007-04-24,1480.410099,7270.32,6429.54,17451.77
2007-04-25,1495.41773,7343.08,6461.95,17236.16
2007-04-26,1494.250351,7387.02,6469.38,17429.17
2007-04-27,1494.06758,7378.12,6418.67,17400.41
2007-04-30,1482.367321,7408.87,6449.21,17400.41
2007-05-01,1486.30354,7408.87,6419.61,17274.98
2007-05-02,1495.918366,7455.93,6484.45,17394.92
2007-05-03,1502.390677,7476.69,6537.77,17394.92
2007-05-04,1505.616902,7516.76,6603.66,17394.92
2007-05-07,1509.48377,7525.69,6603.66,17669.83
2007-05-08,1507.71864,7442.2,6550.43,17656.84
2007-05-09,1512.579598,7475.99,6549.6,17748.12
2007-05-10,1491.469432,7415.33,6524.12,17736.96
2007-05-11,1505.845575,7479.34,6565.67,17553.72
2007-05-14,1503.146292,7459.61,6555.5,17677.94
2007-05-15,1501.186815,7505.35,6568.65,17512.98
2007-05-16,1514.143034,7481.25,6559.45,17529.0
2007-05-17,1512.748778,7481.25,6579.25,17498.6
2007-05-18,1522.748045,7607.54,6640.92,17399.58
2007-05-21,1525.101319,7619.31,6636.79,17556.87
2007-05-22,1524.118009,7659.39,6606.61,17680.05
2007-05-23,1522.275367,7735.88,6616.4,17705.12
2007-05-24,1507.511496,7697.38,6565.45,17696.97
2007-05-25,1515.733678,7739.2,6570.55,17481.21
2007-05-28,1515.733678,7739.2,6570.55,17587.59
2007-05-29,1518.113082,7781.04,6606.48,17672.56
2007-05-30,1530.230821,7764.97,6602.08,17588.26
2007-05-31,1530.621161,7883.04,6621.45,17875.75
2007-06-01,1536.335756,7987.85,6676.66,17958.88
2007-06-04,1539.181823,7976.79,6664.11,17973.42
2007-06-05,1530.946135,7919.83,6632.8,18053.81
2007-06-06,1517.378557,7730.05,6522.69,18040.93
2007-06-07,1490.718814,7618.61,6505.12,18053.38
2007-06-08,1507.672846,7590.5,6505.11,17779.09
2007-06-11,1509.120835,7590.5,6567.52,17834.48
2007-06-12,1492.996088,7590.5,6520.45,17760.91
2007-06-13,1515.673263,7680.76,6559.56,17732.77
2007-06-14,1522.974181,7849.16,6649.92,17842.29
2007-06-15,1532.908138,8030.64,6732.4,17971.49
2007-06-18,1531.045482,8036.12,6703.5,18149.52
2007-06-19,1533.704557,8033.52,6650.24,18163.61
2007-06-20,1512.8383,8090.49,6649.25,18211.68
2007-06-21,1522.185691,7964.71,6595.99,18240.3
2007-06-22,1502.560408,7949.63,6567.35,18188.63
2007-06-25,1497.740712,7930.61,6588.41,18087.48
2007-06-26,1492.892953,7860.52,6559.28,18066.11
2007-06-27,1506.34457,7801.23,6527.57,17849.28
2007-06-28,1505.711807,7921.36,6571.28,17932.27
2007-06-29,1503.348596,8007.32,6607.9,18138.36
2007-07-02,1519.430881,7958.24,6590.55,18146.3
2007-07-03,1524.871112,8050.68,6639.81,18149.9
2007-07-04,1524.871112,8075.26,6673.07,18168.72
2007-07-05,1525.403058,7987.13,6635.23,18221.48
2007-07-06,1530.440716,8048.32,6690.12,18140.94
2007-07-09,1531.854384,8077.39,6712.67,18261.98
2007-07-10,1510.11617,7964.76,6630.93,18252.67
2007-07-11,1518.755579,7898.54,6615.13,18049.51
2007-07-12,1547.700532,8053.43,6697.7,17984.14
2007-07-13,1552.49783,8092.77,6716.72,18238.95
2007-07-16,1549.523326,8105.69,6697.73,18238.95
2007-07-17,1549.368089,8038.21,6659.15,18217.27
2007-07-18,1546.172677,7893.61,6567.06,18015.58
2007-07-19,1553.077014,7893.61,6640.23,18116.57
2007-07-20,1534.095264,7874.85,6585.23,18157.93
2007-07-23,1541.565694,7944.21,6624.38,17963.64
2007-07-24,1511.037567,7806.79,6498.71,18002.03
2007-07-25,1518.091311,7806.79,6454.31,17858.42
2007-07-26,1482.664793,7508.96,6251.2,17702.09
2007-07-27,1458.951929,7451.68,6215.2,17283.81
2007-07-30,1473.910505,7456.31,6206.12,17289.3
2007-07-31,1455.274778,7584.14,6360.11,17248.89
2007-08-01,1465.808247,7473.93,6250.57,16870.98
2007-08-02,1472.197074,7473.93,6300.26,16984.11
2007-08-03,1433.05791,7435.67,6224.25,16979.86
2007-08-06,1467.672848,7444.45,6189.1,16914.46
2007-08-07,1476.710304,7513.66,6308.84,16921.77
2007-08-08,1497.48546,7605.94,6393.88,17029.28
2007-08-09,1453.093729,7453.59,6271.21,17170.6
2007-08-10,1453.63943,7343.26,6038.34,16764.09
2007-08-13,1452.916766,7474.33,6219.01,16800.05
2007-08-14,1426.541046,7425.07,6143.51,16844.61
2007-08-15,1406.695506,7445.9,6109.33,16475.61
2007-08-16,1411.266331,7270.07,5858.93,16148.49
2007-08-17,1445.943211,7378.29,6064.24,15273.68
2007-08-20,1445.55154,7378.29,6078.68,15732.48
2007-08-21,1447.11694,7424.75,6086.1,15901.34
2007-08-22,1464.066479,7500.48,6195.96,15900.64
2007-08-23,1462.503049,7511.96,6196.87,16316.32
2007-08-24,1479.366076,7507.27,6220.09,16248.97
2007-08-27,1466.787975,7485.99,6220.09,16301.39
2007-08-28,1432.356634,7430.24,6102.23,16287.49
2007-08-29,1463.756445,7439.18,6132.22,16012.83
2007-08-30,1457.639315,7519.94,6212.0,16153.82
2007-08-31,1473.987912,7519.94,6303.3,16569.09
2007-09-03,1473.987912,7519.94,6315.22,16524.93
2007-09-04,1489.417575,7721.77,6376.84,16420.47
2007-09-05,1472.288658,7588.03,6270.67,16158.45
2007-09-06,1478.546467,7621.72,6313.31,16257.0
2007-09-07,1453.552559,7436.63,6191.23,16122.16
2007-09-10,1451.696629,7375.44,6134.13,15764.97
2007-09-11,1471.487136,7375.44,6280.68,15877.67
2007-09-12,1471.55562,7472.99,6306.19,15797.6
2007-09-13,1483.949257,7535.97,6363.89,15821.19
2007-09-14,1484.254295,7497.74,6289.34,16127.42
2007-09-17,1476.652433,7479.85,6182.78,16127.42
2007-09-18,1519.778905,7575.21,6283.3,15801.8
2007-09-19,1529.028064,7750.84,6460.04,16381.54
2007-09-20,1518.746351,7735.09,6429.0,16413.79
2007-09-21,1525.749043,7794.43,6456.69,16312.61
2007-09-24,1517.734703,7787.92,6465.91,16312.61
2007-09-25,1517.214631,7769.44,6396.9,16401.73
2007-09-26,1525.423446,7804.15,6433.03,16435.74
2007-09-27,1531.376588,7853.79,6486.42,16832.22
2007-09-28,1526.74673,7853.79,6466.79,16785.69
2007-10-01,1547.035101,7922.42,6506.25,16845.96
2007-10-02,1546.634204,7946.79,6500.4,17046.78
2007-10-03,1539.594969,7955.3,6535.21,17199.89
2007-10-04,1542.837899,7944.99,6547.91,17092.49
2007-10-05,1557.593104,8002.18,6595.81,17065.04
2007-10-08,1552.58286,7974.37,6540.9,17065.04
2007-10-09,1565.152986,7980.44,6615.39,18168.72
2007-10-10,1562.474296,7980.44,6633.02,17177.89
2007-10-11,1554.405974,8033.69,6724.54,17458.98
2007-10-12,1561.800599,8041.26,6730.71,17331.17
2007-10-15,1548.707645,7969.47,6644.48,17358.15
2007-10-16,1538.530947,7962.64,6614.29,17137.92
2007-10-17,1541.241945,7985.41,6677.67,16955.31
2007-10-18,1540.077576,7921.4,6609.42,17106.09
2007-10-19,1500.630955,7884.12,6527.92,16814.37
2007-10-22,1506.330643,7794.94,6459.32,16438.47
2007-10-23,1519.590851,7842.79,6513.99,16450.58
2007-10-24,1515.882419,7828.96,6481.99,16358.39
2007-10-25,1514.404488,7932.44,6576.31,16284.17
2007-10-26,1535.277461,7949.17,6661.34,16505.63
2007-10-29,1540.980117,8009.67,6706.04,16698.08
2007-10-30,1531.018097,7977.94,6658.99,16651.01
